UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Failure Type,Machine failure
5328,M20187,M,303.5,312.7,2116,31.7,45,0,0,0,0,0,No Failure,0
5329,M20188,M,303.7,312.9,1406,56.9,48,0,0,0,0,0,No Failure,0
5330,L52509,L,303.7,313.0,1456,60.5,51,0,0,1,0,0,PWF,1
5331,L52510,L,303.6,312.9,1588,46.9,53,0,0,0,0,0,No Failure,0
5332,L52511,L,303.7,312.8,1448,59.5,55,0,0,1,0,0,PWF,1
5333,H34746,H,303.6,312.7,1403,61.2,57,0,0,0,0,0,No Failure,0
5334,M20193,M,303.5,312.6,1405,66.6,62,0,0,1,0,0,PWF,1
5335,M20194,M,303.4,312.6,2706,24.8,65,0,0,0,0,0,No Failure,0
5336,M20195,M,303.3,312.4,1505,53.9,68,0,0,0,0,0,No Failure,0
5337,L52516,L,303.2,312.4,1663,48.7,71,0,0,0,0,0,No Failure,0
5338,M20197,M,303.3,312.6,1482,59.4,73,0,0,1,0,0,PWF,1
5339,M20198,M,303.3,312.5,1674,47.7,76,0,0,0,0,0,No Failure,0
5340,M20199,M,303.4,312.7,1594,47.8,79,0,0,0,0,0,No Failure,0
5341,L52520,L,303.5,312.7,1393,64.3,82,0,0,1,0,0,PWF,1
5342,H34755,H,303.5,312.8,1404,70.8,84,0,0,1,0,0,PWF,1
5343,M20202,M,303.5,312.8,1375,60.7,89,0,0,0,0,0,No Failure,0
5344,L52523,L,303.5,312.8,1607,53.4,92,0,0,0,0,0,No Failure,0
5345,L52524,L,303.4,312.8,1360,65.8,94,0,0,1,0,0,PWF,1
5346,L52525,L,303.5,312.8,1524,54.4,96,0,0,0,0,0,No Failure,0
5347,L52526,L,303.4,312.7,1534,50.5,98,0,0,0,0,0,No Failure,0
5348,L52527,L,303.3,312.7,1262,78.8,100,0,0,1,0,0,PWF,1
5349,L52528,L,303.3,312.6,1623,49.6,102,0,0,0,0,0,No Failure,0
5350,M20209,M,303.3,312.7,1642,48.6,104,0,0,0,0,0,No Failure,0
5351,M20210,M,303.4,312.8,1622,50.1,107,0,0,0,0,0,No Failure,0
5352,M20211,M,303.5,312.9,1530,49.5,110,0,0,0,0,0,No Failure,0
5353,M20212,M,303.4,312.8,1590,51.3,113,0,0,0,0,0,No Failure,0
5354,L52533,L,303.4,312.7,1589,49.0,116,0,0,0,0,0,No Failure,0
5355,L52534,L,303.4,312.6,1462,52.5,118,0,0,0,0,0,No Failure,0
5356,H34769,H,303.3,312.5,1328,64.8,120,0,0,1,0,0,PWF,1
5357,H34770,H,303.3,312.6,1692,44.0,125,0,0,0,0,0,No Failure,0
5358,L52537,L,303.3,312.5,1968,35.6,130,0,0,0,0,0,No Failure,0
5359,H34772,H,303.3,312.6,1827,39.2,132,0,0,0,0,0,No Failure,0
5360,M20219,M,303.3,312.6,1397,62.1,137,0,0,1,0,0,PWF,1
5361,L52540,L,303.3,312.6,1463,59.0,140,0,0,1,0,0,PWF,1
5362,L52541,L,303.3,312.7,1643,45.7,142,0,0,0,0,0,No Failure,0
5363,L52542,L,303.2,312.6,1281,72.0,144,0,0,1,0,0,PWF,1
5364,L52543,L,303.2,312.5,1518,54.9,146,0,0,0,0,0,No Failure,0
5365,L52544,L,303.2,312.6,1601,50.3,148,0,0,0,0,0,No Failure,0
5366,L52545,L,303.1,312.6,1548,51.4,150,0,0,0,0,0,No Failure,0
5367,H34780,H,303.1,312.6,1404,55.6,152,0,0,0,0,0,No Failure,0
5368,M20227,M,303.1,312.5,1766,41.7,157,0,0,0,0,0,No Failure,0
5369,M20228,M,303.1,312.5,1667,45.0,160,0,0,0,0,0,No Failure,0
5370,H34783,H,303.0,312.5,1507,52.9,163,0,0,0,0,0,No Failure,0
5371,H34784,H,303.0,312.4,1627,52.1,168,0,0,0,0,0,No Failure,0
5372,L52551,L,302.9,312.3,1435,62.7,173,0,0,1,0,0,PWF,1
5373,H34786,H,302.9,312.3,1509,61.8,175,0,0,1,0,0,PWF,1
5374,M20233,M,302.9,312.3,1809,40.0,180,0,0,0,0,0,No Failure,0
5375,L52554,L,302.9,312.3,1515,55.8,183,0,0,0,0,0,No Failure,0
5376,L52555,L,302.9,312.3,1530,49.9,185,0,0,0,0,0,No Failure,0
5377,H34790,H,302.8,312.3,1336,72.5,187,0,0,1,1,0,PWF,1
5378,L52557,L,302.9,312.4,2030,34.1,192,0,0,0,0,0,No Failure,0
5379,L52558,L,302.9,312.4,1550,51.9,194,0,0,0,0,0,No Failure,0
5380,L52559,L,302.9,312.4,1446,56.7,196,0,0,0,1,0,OSF,1
5381,L52560,L,302.8,312.3,1494,52.5,198,0,0,0,0,0,No Failure,0
5382,L52561,L,302.8,312.4,1651,42.0,200,1,0,0,0,0,TWF,1
5383,L52562,L,302.9,312.4,1698,48.8,202,1,0,0,0,0,TWF,1
5384,L52563,L,302.8,312.3,1504,55.3,204,1,0,0,1,0,TWF,1
5385,M20244,M,302.9,312.4,1421,61.0,206,1,0,1,1,0,TWF,1
5386,H34799,H,302.9,312.3,1754,41.9,209,1,0,0,0,0,TWF,1
5387,L52566,L,302.9,312.2,1469,57.0,214,1,0,0,1,0,TWF,1
5388,L52567,L,302.8,312.2,1433,65.0,216,1,0,1,1,0,TWF,1
5389,M20248,M,302.8,312.3,1432,64.0,218,1,0,1,1,0,TWF,1
5390,L52569,L,302.8,312.3,1366,64.1,221,1,0,1,1,0,TWF,1
5391,H34804,H,302.8,312.3,1483,62.2,223,1,0,1,1,0,TWF,1
5392,L52571,L,302.7,312.2,1572,49.4,228,1,0,0,1,0,TWF,1
5393,L52572,L,302.8,312.2,1481,55.2,230,1,0,0,1,0,TWF,1
5394,L52573,L,302.8,312.3,1473,57.6,232,1,0,0,1,0,TWF,1
5395,M20254,M,302.8,312.3,1262,85.5,234,1,0,1,1,0,TWF,1
5396,L52575,L,302.8,312.4,1529,51.8,237,1,0,0,1,0,TWF,1
5397,L52576,L,302.8,312.4,1523,54.7,239,1,0,0,1,0,TWF,1
5398,M20257,M,302.8,312.3,1416,57.7,241,0,0,0,1,0,OSF,1
5399,L52578,L,302.9,312.4,1923,38.9,244,0,0,0,0,0,No Failure,0
5400,H34813,H,302.8,312.4,1411,68.8,246,0,0,1,1,0,PWF,1
5401,L52580,L,302.7,312.4,1477,61.3,251,0,0,1,1,0,PWF,1
5402,M20261,M,302.6,312.3,1454,69.8,253,0,0,1,1,0,PWF,1
5403,L52582,L,302.7,312.3,1421,63.5,0,0,0,1,0,0,PWF,1
5404,L52583,L,302.7,312.3,1858,40.4,2,0,0,0,0,0,No Failure,0
5405,H34818,H,302.8,312.5,1422,61.1,4,0,0,1,0,0,PWF,1
5406,L52585,L,302.7,312.4,1444,63.7,9,0,0,1,0,0,PWF,1
5407,L52586,L,302.7,312.4,1360,62.8,11,0,0,0,0,0,No Failure,0
5408,L52587,L,302.7,312.4,1954,39.8,13,0,0,0,0,0,No Failure,0
5409,L52588,L,302.6,312.4,1628,48.0,15,0,0,0,0,0,No Failure,0
5410,L52589,L,302.7,312.4,1433,59.2,17,0,0,0,0,0,No Failure,0
5411,M20270,M,302.7,312.5,1417,66.5,19,0,0,1,0,0,PWF,1
5412,L52591,L,302.8,312.6,1462,54.4,22,0,0,0,0,0,No Failure,0
5413,L52592,L,302.9,312.6,1328,74.9,24,0,0,1,0,0,PWF,1
5414,H34827,H,302.7,312.5,1527,51.4,26,0,0,0,0,0,No Failure,0
5415,L52594,L,302.6,312.3,1534,49.3,31,0,0,0,0,0,No Failure,0
5416,M20275,M,302.6,312.4,1410,65.3,33,0,0,1,0,0,PWF,1
5417,L52596,L,302.6,312.3,1660,45.3,36,0,0,0,0,0,No Failure,0
5418,L52597,L,302.6,312.4,1386,60.8,38,0,0,0,0,0,No Failure,0
5419,L52598,L,302.6,312.4,1398,56.6,40,0,0,0,0,0,No Failure,0
5420,L52599,L,302.6,312.3,1321,68.4,42,0,0,1,0,0,PWF,1
5421,L52600,L,302.6,312.3,1512,49.2,44,0,0,0,0,0,No Failure,0
5422,M20281,M,302.6,312.3,1566,51.6,46,0,0,0,0,0,No Failure,0
5423,M20282,M,302.7,312.4,1422,59.5,49,0,0,0,0,0,No Failure,0
5424,L52603,L,302.6,312.3,1647,46.8,52,0,0,0,0,0,No Failure,0
5425,L52604,L,302.6,312.2,1377,60.5,54,0,0,0,0,0,No Failure,0
5426,L52605,L,302.5,312.2,1775,42.9,56,0,0,0,0,0,No Failure,0
5427,L52606,L,302.6,312.3,1554,57.0,58,0,0,1,0,0,PWF,1
5428,L52607,L,302.7,312.4,1423,66.9,60,0,0,1,0,0,PWF,1
5429,L52608,L,302.7,312.4,1453,62.3,62,0,0,1,0,0,PWF,1
5430,L52609,L,302.8,312.4,1590,49.4,64,0,0,0,0,0,No Failure,0
5431,L52610,L,302.8,312.5,1694,43.4,66,0,0,0,0,0,No Failure,0
5432,L52611,L,302.8,312.5,1462,58.4,68,0,0,0,0,0,No Failure,0
5433,L52612,L,302.8,312.4,1392,61.2,70,0,0,0,0,0,No Failure,0
5434,L52613,L,302.9,312.5,1550,60.5,72,0,0,1,0,0,PWF,1
5435,L52614,L,302.9,312.5,1629,45.4,74,0,0,0,0,0,No Failure,0
5436,M20295,M,303.0,312.5,1524,57.1,76,0,0,1,0,0,PWF,1
5437,M20296,M,302.9,312.5,1679,45.9,79,0,0,0,0,0,No Failure,0
5438,M20297,M,302.9,312.6,1394,61.4,82,0,0,0,0,0,No Failure,0
5439,L52618,L,302.9,312.5,1683,47.1,85,0,0,0,0,0,No Failure,0
5440,L52619,L,303.0,312.5,1626,45.5,87,0,0,0,0,0,No Failure,0
5441,H34854,H,303.0,312.5,1698,45.0,89,0,0,0,0,0,No Failure,0
5442,M20301,M,303.0,312.6,1392,57.9,94,0,0,0,0,0,No Failure,0
5443,L52622,L,303.1,312.7,1353,66.8,97,0,0,1,0,0,PWF,1
5444,M20303,M,303.0,312.7,1426,61.8,99,0,0,1,0,0,PWF,1
5445,L52624,L,303.0,312.7,2024,34.9,102,0,0,0,0,0,No Failure,0
5446,M20305,M,303.0,312.8,1648,47.1,104,0,0,0,0,0,No Failure,0
5447,L52626,L,303.1,312.9,1511,55.1,107,0,0,0,0,0,No Failure,0
5448,L52627,L,303.1,312.8,1465,59.1,109,0,0,1,0,0,PWF,1
5449,L52628,L,303.0,312.7,1551,56.8,111,0,0,1,0,0,PWF,1
5450,L52629,L,303.1,312.8,2329,30.1,113,0,0,0,0,0,No Failure,0
5451,H34864,H,303.1,312.8,1435,56.9,115,0,0,0,0,0,No Failure,0
5452,L52631,L,303.0,312.7,1361,63.8,120,0,0,1,0,0,PWF,1
5453,M20312,M,303.0,312.7,1553,50.8,122,0,0,0,0,0,No Failure,0
5454,L52633,L,303.0,312.6,1451,57.1,125,0,0,0,0,0,No Failure,0
5455,L52634,L,303.0,312.5,1461,55.2,127,0,0,0,0,0,No Failure,0
5456,M20315,M,303.1,312.6,1895,38.5,129,0,0,0,0,0,No Failure,0
5457,M20316,M,303.1,312.6,1567,47.9,132,0,0,0,0,0,No Failure,0
5458,M20317,M,303.0,312.5,1602,48.7,135,0,0,0,0,0,No Failure,0
5459,L52638,L,303.1,312.6,1514,57.1,138,0,0,1,0,0,PWF,1
5460,L52639,L,303.1,312.5,1453,64.1,140,0,0,1,0,0,PWF,1
5461,M20320,M,303.0,312.4,1526,51.1,142,0,0,0,0,0,No Failure,0
5462,M20321,M,302.9,312.3,1339,67.1,145,0,0,1,0,0,PWF,1
5463,L52642,L,302.9,312.3,1889,37.8,148,0,0,0,0,0,No Failure,0
5464,L52643,L,302.9,312.4,1561,49.8,150,0,0,0,0,0,No Failure,0
5465,M20324,M,302.9,312.4,1659,48.1,152,0,0,0,0,0,No Failure,0
5466,L52645,L,302.9,312.4,1424,64.5,155,0,0,1,0,0,PWF,1
5467,M20326,M,302.9,312.3,1426,59.7,157,0,0,0,0,0,No Failure,0
5468,L52647,L,302.9,312.4,1383,66.4,160,0,0,1,0,0,PWF,1
5469,L52648,L,302.8,312.3,1764,44.9,162,0,0,0,0,0,No Failure,0
5470,M20329,M,302.7,312.2,1439,57.5,164,0,0,0,0,0,No Failure,0
5471,M20330,M,302.7,312.2,1585,50.5,167,0,0,0,0,0,No Failure,0
5472,L52651,L,302.7,312.3,1346,76.2,170,0,0,1,1,0,PWF,1
5473,L52652,L,302.8,312.3,1386,72.8,172,0,0,1,1,0,PWF,1
5474,L52653,L,302.7,312.2,1369,66.8,174,0,0,1,1,0,PWF,1
5475,M20334,M,302.7,312.1,1378,61.9,176,0,0,0,0,0,No Failure,0
5476,L52655,L,302.7,312.2,1336,61.8,179,0,0,0,1,0,OSF,1
5477,M20336,M,302.6,312.1,1445,57.0,181,0,0,0,0,0,No Failure,0
5478,L52657,L,302.7,312.1,1763,41.5,184,0,0,0,0,0,No Failure,0
5479,L52658,L,302.7,312.2,1611,49.1,186,0,0,0,0,0,No Failure,0
5480,M20339,M,302.7,312.1,1564,47.1,188,0,0,0,0,0,No Failure,0
5481,H34894,H,302.7,312.1,1478,51.0,191,0,0,0,0,0,No Failure,0
5482,L52661,L,302.6,312.0,1781,43.5,196,0,0,0,0,0,No Failure,0
5483,L52662,L,302.6,312.1,1782,41.8,198,0,0,0,0,0,No Failure,0
5484,M20343,M,302.6,312.1,2000,36.9,200,1,0,0,0,0,TWF,1
5485,M20344,M,302.5,312.0,1826,40.3,203,1,0,0,0,0,TWF,1
5486,L52665,L,302.6,312.1,1344,66.0,206,1,0,1,1,0,TWF,1
5487,L52666,L,302.6,312.2,1520,58.0,208,1,0,1,1,0,TWF,1
5488,M20347,M,302.6,312.1,1611,54.9,210,1,0,1,0,0,TWF,1
5489,L52668,L,302.7,312.2,1450,67.1,213,1,0,1,1,0,TWF,1
5490,L52669,L,302.6,312.1,1499,50.0,215,1,0,0,0,0,TWF,1
5491,L52670,L,302.6,312.1,1288,83.5,0,0,0,1,0,0,PWF,1
5492,M20351,M,302.7,312.2,1350,73.6,2,0,0,1,0,0,PWF,1
5493,M20352,M,302.9,312.4,1334,65.9,5,0,0,1,0,0,PWF,1
5494,L52673,L,302.8,312.4,1376,72.1,8,0,0,1,0,0,PWF,1
5495,L52674,L,302.8,312.4,1368,64.5,10,0,0,1,0,0,PWF,1
5496,H34909,H,302.9,312.5,1357,70.0,12,0,0,1,0,0,PWF,1
5497,M20356,M,302.9,312.5,1924,39.0,17,0,0,0,0,0,No Failure,0
5498,M20357,M,302.9,312.5,1551,55.0,20,0,0,0,0,0,No Failure,0
5499,M20358,M,302.9,312.5,1903,36.2,23,0,0,0,0,0,No Failure,0
5500,H34913,H,302.9,312.3,1417,63.7,26,0,0,1,0,0,PWF,1
5501,L52680,L,302.7,312.1,1601,50.2,31,0,0,0,0,0,No Failure,0
5502,L52681,L,302.7,312.1,1543,52.5,33,0,0,0,0,0,No Failure,0
5503,L52682,L,302.6,312.1,1439,67.3,35,0,0,1,0,0,PWF,1
5504,H34917,H,302.6,312.0,1657,44.3,37,0,0,0,0,0,No Failure,0
5505,L52684,L,302.8,312.2,1458,66.0,42,0,0,1,0,0,PWF,1
5506,L52685,L,302.8,312.2,1746,42.4,44,0,0,0,0,0,No Failure,0
5507,L52686,L,302.9,312.2,1677,45.5,46,0,0,0,0,0,No Failure,0
5508,L52687,L,302.8,312.1,1520,54.9,48,0,0,0,0,0,No Failure,0
5509,L52688,L,302.9,312.2,1367,70.1,50,0,0,1,0,0,PWF,1
5510,L52689,L,302.8,312.2,1509,51.5,52,0,0,0,0,0,No Failure,0
5511,L52690,L,302.8,312.1,1418,66.4,54,0,0,1,0,0,PWF,1
5512,L52691,L,302.8,312.1,1958,35.3,56,0,0,0,0,0,No Failure,0
5513,L52692,L,302.8,312.2,1682,45.9,58,0,0,0,0,0,No Failure,0
5514,M20373,M,302.8,312.2,1452,65.3,60,0,0,1,0,0,PWF,1
5515,L52694,L,302.7,312.0,1828,39.0,63,0,0,0,0,0,No Failure,0
5516,H34929,H,302.7,312.0,1484,56.5,65,0,0,0,0,0,No Failure,0
5517,L52696,L,302.6,312.0,1674,47.2,70,0,0,0,0,0,No Failure,0
5518,L52697,L,302.6,311.9,1448,64.5,72,0,0,1,0,0,PWF,1
5519,M20378,M,302.5,311.8,2023,34.1,74,0,0,0,0,0,No Failure,0
5520,L52699,L,302.5,311.9,1452,62.4,77,0,0,1,0,0,PWF,1
5521,M20380,M,302.6,312.0,1496,60.0,79,0,0,1,0,0,PWF,1
5522,L52701,L,302.6,311.9,1397,61.9,82,0,0,1,0,0,PWF,1
5523,L52702,L,302.6,311.9,1453,54.1,84,0,0,0,0,0,No Failure,0
5524,M20383,M,302.5,311.9,1524,49.8,86,0,0,0,0,0,No Failure,0
5525,L52704,L,302.6,311.9,1633,45.9,89,0,0,0,0,0,No Failure,0
5526,M20385,M,302.6,312.0,1363,60.7,91,0,0,0,0,0,No Failure,0
5527,L52706,L,302.5,311.9,1520,59.9,94,0,0,1,0,0,PWF,1
5528,M20387,M,302.5,311.9,1532,53.8,96,0,0,0,0,0,No Failure,0
5529,L52708,L,302.4,311.8,1384,65.9,99,0,0,1,0,0,PWF,1
5530,M20389,M,302.4,311.8,1539,54.9,101,0,0,0,0,0,No Failure,0
5531,M20390,M,302.3,311.8,1355,65.1,104,0,0,1,0,0,PWF,1
5532,M20391,M,302.3,311.7,1504,52.3,107,0,0,0,0,0,No Failure,0
5533,L52712,L,302.4,311.8,1476,61.6,110,0,0,1,0,0,PWF,1
5534,L52713,L,302.4,311.7,1721,41.9,112,0,0,0,0,0,No Failure,0
5535,M20394,M,302.3,311.7,1494,52.1,114,0,0,0,0,0,No Failure,0
5536,L52715,L,302.3,311.7,1465,58.5,117,0,0,0,0,0,No Failure,0
5537,M20396,M,302.3,311.8,1363,69.0,119,0,0,1,0,0,PWF,1
5538,L52717,L,302.4,311.8,1648,45.0,122,0,0,0,0,0,No Failure,0
5539,M20398,M,302.3,311.8,1879,38.0,124,0,0,0,0,0,No Failure,0
5540,H34953,H,302.3,311.7,1482,54.0,127,0,0,0,0,0,No Failure,0
5541,L52720,L,302.4,311.8,1493,53.4,132,0,0,0,0,0,No Failure,0
5542,L52721,L,302.4,311.8,1433,57.2,134,0,0,0,0,0,No Failure,0
5543,L52722,L,302.3,311.7,1400,56.6,136,0,0,0,0,0,No Failure,0
5544,L52723,L,302.4,311.8,1255,74.0,138,0,0,1,0,0,PWF,1
5545,L52724,L,302.2,311.7,1471,60.6,140,0,0,1,0,0,PWF,1
5546,H34959,H,302.2,311.6,1357,59.2,142,0,0,0,0,0,No Failure,0
5547,L52726,L,302.3,311.7,1453,56.2,147,0,0,0,0,0,No Failure,0
5548,M20407,M,302.3,311.7,1540,43.9,149,0,0,0,0,0,No Failure,0
5549,L52728,L,302.3,311.8,1605,50.2,152,0,0,0,0,0,No Failure,0
5550,H34963,H,302.3,311.9,1374,67.4,154,0,0,1,0,0,PWF,1
5551,M20410,M,302.3,311.9,1508,57.3,159,0,0,1,0,0,PWF,1
5552,H34965,H,302.4,311.9,1366,62.3,162,0,0,0,0,0,No Failure,0
5553,H34966,H,302.5,312.0,1579,50.7,167,0,0,0,0,0,No Failure,0
5554,L52733,L,302.5,311.9,1306,74.7,172,0,0,1,1,0,PWF,1
5555,M20414,M,302.5,312.0,1521,55.2,174,0,0,0,0,0,No Failure,0
5556,L52735,L,302.5,312.0,1411,59.2,177,0,0,0,0,0,No Failure,0
5557,H34970,H,302.5,312.0,1357,57.0,179,0,0,0,0,0,No Failure,0
5558,M20417,M,302.5,312.0,1436,58.5,184,0,0,0,0,0,No Failure,0
5559,L52738,L,302.5,311.9,1553,55.1,187,0,0,0,0,0,No Failure,0
5560,M20419,M,302.5,312.0,1451,58.2,189,0,0,0,0,0,No Failure,0
5561,L52740,L,302.4,311.9,1541,52.9,192,0,0,0,0,0,No Failure,0
5562,M20421,M,302.3,311.7,1341,61.3,194,0,0,0,0,0,No Failure,0
5563,L52742,L,302.3,311.7,1648,47.1,197,0,0,0,0,0,No Failure,0
5564,M20423,M,302.3,311.7,1640,46.5,199,0,0,0,0,0,No Failure,0
5565,L52744,L,302.4,311.8,1416,61.1,202,1,0,1,1,0,TWF,1
5566,L52745,L,302.4,311.9,1671,44.9,204,1,0,0,0,0,TWF,1
5567,L52746,L,302.4,312.0,1457,60.5,206,1,0,1,1,0,TWF,1
5568,M20427,M,302.5,312.0,1445,69.8,0,0,0,1,0,0,PWF,1
5569,L52748,L,302.5,312.1,1534,53.6,3,0,0,0,0,0,No Failure,0
5570,L52749,L,302.4,312.0,1508,51.9,5,0,0,0,0,0,No Failure,0
5571,M20430,M,302.4,312.1,1492,62.7,7,0,0,1,0,0,PWF,1
5572,L52751,L,302.4,312.0,1562,52.9,10,0,0,0,0,0,No Failure,0
5573,L52752,L,302.4,312.0,1545,51.4,12,0,0,0,0,0,No Failure,0
5574,L52753,L,302.5,312.2,1738,40.3,14,0,0,0,0,0,No Failure,0
5575,L52754,L,302.4,312.0,1305,64.1,16,0,0,0,0,0,No Failure,0
5576,H34989,H,302.4,312.0,1477,54.7,18,0,0,0,0,0,No Failure,0
5577,H34990,H,302.4,312.0,1457,58.4,23,0,0,0,0,0,No Failure,0
5578,L52757,L,302.4,312.1,1455,55.4,28,0,0,0,0,0,No Failure,0
5579,L52758,L,302.5,312.2,1574,53.7,30,0,0,0,0,0,No Failure,0
5580,L52759,L,302.6,312.2,1695,42.1,32,0,0,0,0,0,No Failure,0
5581,M20440,M,302.6,312.2,1458,53.8,34,0,0,0,0,0,No Failure,0
5582,M20441,M,302.5,312.1,1454,62.6,37,0,0,1,0,0,PWF,1
5583,L52762,L,302.5,312.0,2052,33.9,40,0,0,0,0,0,No Failure,0
5584,L52763,L,302.5,312.0,1673,44.9,42,0,0,0,0,0,No Failure,0
5585,L52764,L,302.4,311.9,1578,44.9,44,0,0,0,0,0,No Failure,0
5586,M20445,M,302.5,312.0,1642,44.1,46,0,0,0,0,0,No Failure,0
5587,M20446,M,302.4,311.8,1557,46.5,49,0,0,0,0,0,No Failure,0
5588,L52767,L,302.5,311.9,1481,57.9,52,0,0,0,0,0,No Failure,0
5589,M20448,M,302.5,311.8,1566,52.6,54,0,0,0,0,0,No Failure,0
5590,M20449,M,302.5,311.9,1298,72.5,57,0,0,1,0,0,PWF,1
5591,M20450,M,302.5,311.9,1340,74.4,60,0,0,1,0,0,PWF,1
5592,L52771,L,302.5,312.0,1574,48.8,63,0,0,0,0,0,No Failure,0
5593,L52772,L,302.5,311.9,1437,61.7,65,0,0,1,0,0,PWF,1
5594,L52773,L,302.6,311.9,1354,63.0,67,0,0,0,0,0,No Failure,0
5595,L52774,L,302.6,311.9,1598,50.5,69,0,0,0,0,0,No Failure,0
5596,M20455,M,302.7,312.0,1944,36.4,71,0,0,0,0,0,No Failure,0
5597,M20456,M,302.7,312.0,1538,51.7,74,0,0,0,0,0,No Failure,0
5598,L52777,L,302.7,312.0,1501,52.0,77,0,0,0,0,0,No Failure,0
5599,L52778,L,302.8,312.1,1441,67.1,79,0,0,1,0,0,PWF,1
5600,M20459,M,302.7,312.0,1652,46.0,81,0,0,0,0,0,No Failure,0
5601,L52780,L,302.8,312.1,1487,51.6,84,0,0,0,0,0,No Failure,0
5602,L52781,L,302.9,312.2,1605,48.9,86,0,0,0,0,0,No Failure,0
5603,L52782,L,302.9,312.1,1334,69.7,88,0,0,1,0,0,PWF,1
5604,L52783,L,302.9,312.2,1340,72.8,90,0,0,1,0,0,PWF,1
5605,L52784,L,302.9,312.2,1513,52.8,92,0,0,0,0,0,No Failure,0
5606,L52785,L,302.9,312.2,1510,56.4,94,0,0,0,0,0,No Failure,0
5607,L52786,L,302.9,312.2,1729,38.6,96,0,0,0,0,0,No Failure,0
5608,M20467,M,302.9,312.2,1745,40.5,98,0,0,0,0,0,No Failure,0
5609,M20468,M,303.1,312.3,1623,46.6,101,0,0,0,0,0,No Failure,0
5610,M20469,M,303.1,312.4,1378,65.1,104,0,0,1,0,0,PWF,1
5611,L52790,L,303.1,312.4,1407,56.2,107,0,0,0,0,0,No Failure,0
5612,M20471,M,303.0,312.3,1674,44.5,109,0,0,0,0,0,No Failure,0
5613,L52792,L,303.0,312.3,1486,57.4,112,0,0,0,0,0,No Failure,0
5614,M20473,M,303.0,312.3,1483,53.8,114,0,0,0,0,0,No Failure,0
5615,H35028,H,303.0,312.2,1624,43.8,117,0,0,0,0,0,No Failure,0
5616,M20475,M,303.0,312.2,1257,86.3,122,0,0,1,0,0,PWF,1
5617,L52796,L,303.0,312.3,1480,56.4,125,0,0,0,0,0,No Failure,0
5618,L52797,L,303.1,312.4,1404,76.5,127,0,0,1,0,0,PWF,1
5619,M20478,M,303.0,312.4,1645,44.6,129,0,0,0,0,0,No Failure,0
5620,L52799,L,303.0,312.3,1932,36.9,132,0,0,0,0,0,No Failure,0
5621,L52800,L,303.0,312.3,1533,53.5,134,0,0,0,0,0,No Failure,0
5622,M20481,M,302.9,312.2,1292,69.4,136,0,0,1,0,0,PWF,1
5623,L52802,L,302.9,312.2,1571,55.6,139,0,0,1,0,0,PWF,1
5624,L52803,L,302.9,312.3,1578,51.3,141,0,0,0,0,0,No Failure,0
5625,M20484,M,302.8,312.2,1469,51.9,143,0,0,0,0,0,No Failure,0
5626,L52805,L,302.7,312.1,1728,39.4,146,0,0,0,0,0,No Failure,0
5627,H35040,H,302.7,312.1,1603,47.5,148,0,0,0,0,0,No Failure,0
5628,L52807,L,302.7,312.1,1597,54.8,153,0,0,1,0,0,PWF,1
5629,L52808,L,302.7,312.1,1688,47.0,155,0,0,0,0,0,No Failure,0
5630,L52809,L,302.7,312.2,1405,66.4,157,0,0,1,0,0,PWF,1
5631,M20490,M,302.8,312.2,1615,47.9,159,0,0,0,0,0,No Failure,0
5632,L52811,L,302.8,312.2,1515,51.8,162,0,0,0,0,0,No Failure,0
5633,L52812,L,302.7,312.2,1376,67.8,164,0,0,1,1,0,PWF,1
5634,L52813,L,302.7,312.2,1447,62.5,166,0,0,1,0,0,PWF,1
5635,M20494,M,302.6,312.2,1353,71.5,168,0,0,1,1,0,PWF,1
5636,L52815,L,302.6,312.1,1502,62.3,171,0,0,1,0,0,PWF,1
5637,L52816,L,302.6,312.0,1447,60.5,173,0,0,1,0,0,PWF,1
5638,M20497,M,302.5,312.0,1487,61.1,175,0,0,1,0,0,PWF,1
5639,L52818,L,302.6,312.1,1519,53.1,178,0,0,0,0,0,No Failure,0
5640,L52819,L,302.6,312.1,1668,43.7,180,0,0,0,0,0,No Failure,0
5641,L52820,L,302.6,312.1,1420,66.6,182,0,0,1,1,0,PWF,1
5642,L52821,L,302.6,312.1,1473,52.3,184,0,0,0,0,0,No Failure,0
5643,L52822,L,302.5,312.0,1495,53.8,186,0,0,0,0,0,No Failure,0
5644,L52823,L,302.5,312.0,1574,57.0,188,0,0,1,0,0,PWF,1
5645,L52824,L,302.5,312.0,1383,66.3,190,0,0,1,1,0,PWF,1
5646,M20505,M,302.5,312.0,1591,44.4,192,0,0,0,0,0,No Failure,0
5647,M20506,M,302.4,311.8,1644,52.2,195,0,0,0,0,0,No Failure,0
5648,H35061,H,302.5,311.8,2370,29.7,198,0,0,0,0,0,No Failure,0
5649,L52828,L,302.5,311.9,1401,59.9,203,1,0,0,1,0,TWF,1
5650,M20509,M,302.5,311.9,1414,66.6,205,1,0,1,1,0,TWF,1
5651,L52830,L,302.5,312.0,1456,61.3,208,1,0,1,1,0,TWF,1
5652,M20511,M,302.5,312.0,1447,60.7,210,1,0,1,1,0,TWF,1
5653,L52832,L,302.4,311.8,1727,41.5,213,1,0,0,0,0,TWF,1
